date,conditional_volatility,regime
2006-08-28,0.5714642887322524,low
2006-08-29,0.5598405362250336,low
2006-08-30,0.5493036430253908,low
2006-08-31,0.5397664773223967,low
2006-09-01,0.5344690073009409,low
2006-09-05,0.5263641805632747,low
2006-09-06,0.5190548937783838,low
2006-09-07,0.667849475697951,low
2006-09-08,0.6815978108375297,low
2006-09-11,0.6603568644849045,low
2006-09-12,0.6408886076423755,low
2006-09-13,0.6230760635644341,low
2006-09-14,0.6068066545676006,low
2006-09-15,0.5957179080682286,low
2006-09-18,0.5818764636151852,low
2006-09-19,0.5692926406740322,low
2006-09-20,0.5711578338646897,low
2006-09-21,0.5595625282532256,low
2006-09-22,0.5981668721353391,low
2006-09-25,0.5950221418250656,low
2006-09-26,0.5812434246801774,low
2006-09-27,0.5687176201914891,low
2006-09-28,0.5573523950046592,low
2006-09-29,0.5470503015496916,low
2006-10-02,0.5478646272703657,low
2006-10-03,0.5596585298781115,low
2006-10-04,0.5491387859627458,low
2006-10-05,0.5396173753016958,low
2006-10-06,0.5310120491312226,low
2006-10-09,0.5374188647619249,low
2006-10-10,0.529026815292561,low
2006-10-11,0.5214551262063352,low
2006-10-12,0.5278979386208374,low
2006-10-13,0.5204373735490468,low
2006-10-16,0.5137159448436103,low
2006-10-17,0.507667660047042,low
2006-10-18,0.5282986482163781,low
2006-10-19,0.5207986169477575,low
2006-10-20,0.5140412067267461,low
2006-10-23,0.5079601855056078,low
2006-10-24,0.5024939797300992,low
2006-10-25,0.4975855492275911,low
2006-10-26,0.493182232785051,low
2006-10-27,0.4892355689327732,low
2006-10-30,0.6087799975950705,low
2006-10-31,0.5937701503803925,low
2006-11-01,0.5801764305603815,low
2006-11-02,0.6518716876877153,low
2006-11-03,0.6335731375286219,low
2006-11-06,0.6249732307618293,low
2006-11-07,0.608538114470725,low
2006-11-08,0.5935497478907346,low
2006-11-09,0.5799039431760499,low
2006-11-10,0.6141276994667899,low
2006-11-13,0.5986444047142568,low
2006-11-14,0.5845396722585015,low
2006-11-15,0.5717122530222768,low
2006-11-16,0.5600654911223196,low
2006-11-17,0.5495074075636001,low
2006-11-20,0.539950773433686,low
2006-11-21,0.5321877324225375,low
2006-11-22,0.5243058717433167,low
2006-11-24,0.5172001461624341,low
2006-11-27,0.5364026069980362,low
2006-11-28,0.7876883214703209,medium
2006-11-29,0.75802740727992,medium
2006-11-30,0.7306566887422918,medium
2006-12-01,0.7054404965955275,low
2006-12-04,0.6940635144511595,low
2006-12-05,0.6717974532937333,low
2006-12-06,0.6513702176182108,low
2006-12-07,0.6359794841286146,low
2006-12-08,0.6434300905626831,low
2006-12-11,0.6253996268155877,low
2006-12-12,0.6089273125299497,low
2006-12-13,0.5963177283504069,low
2006-12-14,0.5824222473111056,low
2006-12-15,0.5697884388505453,low
2006-12-18,0.5583203835050102,low
2006-12-19,0.5669830934649418,low
2006-12-20,0.5557764181745851,low
2006-12-21,0.5499923755889167,low
2006-12-22,0.5648766946228121,low
2006-12-26,0.6012748936103267,low
2006-12-27,0.5869342584361055,low
2006-12-28,0.5738884810798923,low
2006-12-29,0.5666068191785014,low
2007-01-03,0.5903506125229738,low
2007-01-04,0.5801028607572022,low
2007-01-05,0.5676817031254482,low
2007-01-08,0.6169700857345485,low
2007-01-09,0.6012362685197007,low
2007-01-10,0.5877288333363255,low
2007-01-11,0.5746107385621815,low
2007-01-12,0.5626955495433164,low
2007-01-16,0.5518901834498565,low
2007-01-17,0.5421062918725302,low
2007-01-18,0.5353383417140918,low
2007-01-19,0.5441082524747944,low
2007-01-22,0.5350693270087394,low
2007-01-23,0.5758778390678861,low
2007-01-24,0.5638456106066873,low
2007-01-25,0.5529323809268728,low
2007-01-26,0.7293905122481501,medium
2007-01-29,0.7068574680076029,low
2007-01-30,0.6858145721372664,low
2007-01-31,0.6642256450587902,low
2007-02-01,0.644431975496995,low
2007-02-02,0.6263157549000884,low
2007-02-05,0.6097635753927108,low
2007-02-06,0.5967804970525457,low
2007-02-07,0.5828433517721693,low
2007-02-08,0.5701709992020647,low
2007-02-09,0.5617908329109649,low
2007-02-12,0.6316284136916255,low
2007-02-13,0.6319656864193823,low
2007-02-14,0.6149226372508436,low
2007-02-15,0.5993692004817696,low
2007-02-16,0.5851993973344027,low
2007-02-20,0.5741725935243183,low
2007-02-21,0.5622979181992104,low
2007-02-22,0.5557865803686207,low
2007-02-23,0.5475339349311691,low
2007-02-26,0.5614039829246649,low
2007-02-27,0.5542343237811451,low
2007-02-28,1.5942001502507555,high
2007-03-01,1.510593728204076,high
2007-03-02,1.437125407170927,high
2007-03-05,1.4496142884068244,high
2007-03-06,1.4342092234158246,high
2007-03-07,1.3606186098838071,high
2007-03-08,1.2966727745895188,high
2007-03-09,1.2318587929721603,high
2007-03-12,1.1712496273745918,high
2007-03-13,1.1146211902508862,high
2007-03-14,1.376751819335567,high
2007-03-15,1.3068061002952414,high
2007-03-16,1.2413390864830824,high
2007-03-19,1.1924420090926575,high
2007-03-20,1.1344158737674754,high
2007-03-21,1.080232849269681,medium
2007-03-22,1.0296880461054574,medium
2007-03-23,0.9828832391175834,medium
2007-03-26,0.9390206788438783,medium
2007-03-27,0.8982424000045801,medium
2007-03-28,0.9019908504416244,medium
2007-03-29,0.9307179208837791,medium
2007-03-30,0.8905294073294124,medium
2007-04-02,0.8552578921768395,medium
2007-04-03,0.8205287098972706,medium
2007-04-04,0.7883805356948228,medium
2007-04-05,0.7586666890195685,medium
2007-04-09,0.7312461379369584,medium
2007-04-10,0.7059830994818288,low
2007-04-11,0.6827467203339449,low
2007-04-12,0.721102786861122,medium
2007-04-13,0.6966487660029443,low
2007-04-16,0.6741714475311121,low
2007-04-17,0.6535464561433454,low
2007-04-18,0.6346538982427921,low
2007-04-19,0.6173782930782036,low
2007-04-20,0.6046048213569375,low
2007-04-23,0.5899665678959832,low
2007-04-24,0.586420363394522,low
2007-04-25,0.5739335584850584,low
2007-04-26,0.5620809952462761,low
2007-04-27,0.5529628648698907,low
2007-04-30,0.5432710008778533,low
2007-05-01,0.6336720858828487,low
2007-05-02,0.6164813431146492,low
2007-05-03,0.6007905479293371,low
2007-05-04,0.5864932957414273,low
2007-05-07,0.5734876818323257,low
2007-05-08,0.5616763824161953,low
2007-05-09,0.5540738657049419,low
2007-05-10,0.5440823503219305,low
2007-05-11,0.8050796653373031,medium
2007-05-14,0.774095584727609,medium
2007-05-15,0.7503149284331575,medium
2007-05-16,0.7264088488623582,medium
2007-05-17,0.7015308585033524,low
2007-05-18,0.6803609927174442,low
2007-05-21,0.6592223529071364,low
2007-05-22,0.6398497439375775,low
2007-05-23,0.6231977636222135,low
2007-05-24,0.6099096228201625,low
2007-05-25,0.7282595697476135,medium
2007-05-29,0.7032340985514789,low
2007-05-30,0.6802206703208539,low
2007-05-31,0.6590936445717285,low
2007-06-01,0.6397318930695867,low
2007-06-04,0.6220187134067436,low
2007-06-05,0.6058418020907016,low
2007-06-06,0.6362122905189359,low
2007-06-07,0.7285515531782205,medium
2007-06-08,1.0328655346334445,medium
2007-06-11,0.985546507200164,medium
2007-06-12,0.9414982816024939,medium
2007-06-13,1.0120864102851672,medium
2007-06-14,0.9661973471462687,medium
2007-06-15,0.9235020901974704,medium
2007-06-18,0.8838277666287557,medium
2007-06-19,0.8491741171954148,medium
2007-06-20,0.8148936637351629,medium
2007-06-21,0.9783698411467371,medium
2007-06-22,0.934822328717194,medium
2007-06-25,1.0532316766375998,medium
2007-06-26,1.0149041664669438,medium
2007-06-27,0.9797736419634822,medium
2007-06-28,0.9361280855693067,medium
2007-06-29,0.8959640564700097,medium
2007-07-02,0.8615836964834432,medium
2007-07-03,0.8263893973580005,medium
2007-07-05,0.7938022732802822,medium
2007-07-06,0.7636746128384787,medium
2007-07-09,0.7358644309831943,medium
2007-07-10,0.7102350555033006,low
2007-07-11,0.9193758687646518,medium
2007-07-12,0.8799962700819008,medium
2007-07-13,0.8434563564825053,medium
2007-07-16,0.8095989194816602,medium
2007-07-17,0.7835047822159872,medium
2007-07-18,0.7542855105746731,medium
2007-07-19,0.7335881234539776,medium
2007-07-20,0.7081391569152892,low
2007-07-23,0.8643434916505762,medium
2007-07-24,0.8289467328990975,medium
2007-07-25,1.1662304710114386,high
2007-07-26,1.109934027366377,high
2007-07-27,1.4583523423694782,high
2007-07-30,1.5451650149651237,high
2007-07-31,1.4646096867761338,high
2007-08-01,1.4924247245714581,high
2007-08-02,1.4151686971500117,high
2007-08-03,1.3427827908710879,high
2007-08-06,1.7134508932522765,high
2007-08-07,1.6224819775301644,high
2007-08-08,1.5371224109227872,high
2007-08-09,1.4570689815962055,high
2007-08-10,1.882009783748516,high
2007-08-13,1.780748630321226,high
2007-08-14,1.685928710757659,high
2007-08-15,1.7776099952132982,high
2007-08-16,1.7863091818209302,high
2007-08-17,1.6908768208832612,high
2007-08-20,1.6012958904675558,high
2007-08-21,1.5173918838213218,high
2007-08-22,1.4385715773795826,high
2007-08-23,1.3647053765405588,high
2007-08-24,1.2966796487019232,high
2007-08-27,1.2318652237084458,high
2007-08-28,1.2280771613766615,high
2007-08-29,1.5440100250133495,high
2007-08-30,1.463526747753574,high
2007-08-31,1.4004880051673407,high
2007-09-04,1.3290330568685211,high
2007-09-05,1.2621374882423335,high
2007-09-06,1.29836186047908,high
2007-09-07,1.233438949476756,high
2007-09-10,1.3802568451377997,high
2007-09-11,1.311606672714367,high
2007-09-12,1.2458306784417,high
2007-09-13,1.184334179721048,high
2007-09-14,1.1268420118550617,high
2007-09-17,1.0731649040770888,medium
2007-09-18,1.047703004855262,medium
2007-09-19,0.999368623220579,medium
2007-09-20,0.9543595940227051,medium
2007-09-21,0.9585828397535238,medium
2007-09-24,0.9164226734928476,medium
2007-09-25,0.9072812545467671,medium
2007-09-26,0.8690967326122295,medium
2007-09-27,0.8333519187667071,medium
2007-09-28,0.8002451570670281,medium
2007-10-01,0.7817285438208386,medium
2007-10-02,0.752524307809594,medium
2007-10-03,0.7258761759621624,medium
2007-10-04,0.7294664683687241,medium
2007-10-05,0.7043449308612476,low
2007-10-08,0.6812413520684958,low
2007-10-09,0.675807088860704,low
2007-10-10,0.6550460894799832,low
2007-10-11,0.6412454558645496,low
2007-10-12,0.6635597848121757,low
2007-10-15,0.6438220397741014,low
2007-10-16,0.7239458430279144,medium
2007-10-17,0.7559797439648459,medium
2007-10-18,0.7287687880676617,medium
2007-10-19,0.7049058377239505,low
2007-10-22,1.2964236604904296,high
2007-10-23,1.2316257469342757,high
2007-10-24,1.171031792665442,high
2007-10-25,1.1200746655705847,high
2007-10-26,1.0680488544320204,medium
2007-10-29,1.0183295234996455,medium
2007-10-30,0.9720098157234333,medium
2007-10-31,0.970952908793929,medium
2007-11-01,0.9279242382398412,medium
2007-11-02,1.4431362597142412,high
2007-11-05,1.3689818548304087,high
2007-11-06,1.3178069937602417,high
2007-11-07,1.2516322896931078,high
2007-11-08,1.7368124962281877,high
2007-11-09,1.6447554634651484,high
2007-11-12,1.6752617767624631,high
2007-11-13,1.6444986469387928,high
2007-11-14,1.557777456918241,high
2007-11-15,1.5082877201866876,high
2007-11-16,1.5393744639150746,high
2007-11-19,1.4591804520327127,high
2007-11-20,1.5749006409093549,high
2007-11-21,1.4924932940743718,high
2007-11-23,1.5726631453101345,high
2007-11-26,1.4903949614435932,high
2007-11-27,1.7313033371296003,high
2007-11-28,1.6392384951604706,high
2007-11-29,1.5528423756020682,high
2007-11-30,1.471808337441258,high
2007-12-03,1.3958474051937704,high
2007-12-04,1.349618288001469,high
2007-12-05,1.312909058384598,high
2007-12-06,1.2470492807933926,high
2007-12-07,1.185450089632286,high
2007-12-10,1.13103912642058,high
2007-12-11,1.0770813646559965,medium
2007-12-12,1.4958345277896852,high
2007-12-13,1.4183646021202554,high
2007-12-14,1.3457762765469266,high
2007-12-17,1.4085294196382252,high
2007-12-18,1.4849623868624018,high
2007-12-19,1.4081747704315408,high
2007-12-20,1.3379016452009826,high
2007-12-21,1.2704375084988269,high
2007-12-24,1.2073195572836306,high
2007-12-26,1.1483160127511243,high
2007-12-27,1.093207655489562,high
2007-12-28,1.2100221515583334,high
2007-12-31,1.1508413813943583,high
2008-01-02,1.1356589614147559,high
2008-01-03,1.2475880230698553,high
2008-01-04,1.1859913862928149,high
2008-01-07,1.5459289597817323,high
2008-01-08,1.4653259797667726,high
2008-01-09,1.5985177408657711,high
2008-01-10,1.514643375290333,high
2008-01-11,1.435995057219236,high
2008-01-14,1.4830403973024777,high
2008-01-15,1.4063734904722989,high
2008-01-16,1.712307572870259,high
2008-01-17,1.640046513872478,high
2008-01-18,1.9961033787099605,high
2008-01-22,1.9064316228564664,high
2008-01-23,1.866226722603049,high
2008-01-24,1.765924416878441,high
2008-01-25,1.6717384647612326,high
2008-01-28,1.7245626448331879,high
2008-01-29,1.632911422960234,high
2008-01-30,1.5469065099917627,high
2008-01-31,1.481294391396544,high
2008-02-01,1.404737165318157,high
2008-02-04,1.3330125698052868,high
2008-02-05,1.3443290081792456,high
2008-02-06,1.8794169754229326,high
2008-02-07,1.8090127976854302,high
2008-02-08,1.7121943261883588,high
2008-02-11,1.6320421776077185,high
2008-02-12,1.5460910279425888,high
2008-02-13,1.4654779392547697,high
2008-02-14,1.3899153146517622,high
2008-02-15,1.4404952385131642,high
2008-02-19,1.3665075614216333,high
2008-02-20,1.2980740734770007,high
2008-02-21,1.233169719681255,high
2008-02-22,1.2972253854058655,high
2008-02-25,1.2323757623843659,high
2008-02-26,1.171732855760819,high
2008-02-27,1.1150724752196906,high
2008-02-28,1.0632754221270793,medium
2008-02-29,1.0855364987935459,high
2008-03-03,1.5592072610755512,high
2008-03-04,1.4777766393645975,high
2008-03-05,1.4099799807614457,high
2008-03-06,1.3379228980216644,high
2008-03-07,1.5847230621345247,high
2008-03-10,1.5454909853687329,high
2008-03-11,1.60920661217451,high
2008-03-12,1.5246693841733427,high
2008-03-13,1.4971222446625991,high
2008-03-14,1.4195715618971645,high
2008-03-17,1.6167489248138622,high
2008-03-18,1.5802626593080082,high
2008-03-19,1.4975219431427351,high
2008-03-20,1.7632039964646546,high
2008-03-24,1.6691845193472792,high
2008-03-25,1.5809397663786695,high
2008-03-26,1.498156965451253,high
2008-03-27,1.470585832490189,high
2008-03-28,1.4799594603976962,high
2008-03-31,1.4454403529544366,high
2008-04-01,1.3711405363204463,high
2008-04-02,1.3015523526982362,high
2008-04-03,1.239768444972322,high
2008-04-04,1.178643412798281,high
2008-04-07,1.1215265931762286,high
2008-04-08,1.0682044286281838,medium
2008-04-09,1.0430014424772345,medium
2008-04-10,1.055333616476657,medium
2008-04-11,1.0064788404615637,medium
2008-04-14,1.3007793088814843,high
2008-04-15,1.245043978846735,high
2008-04-16,1.1835753155689313,high
2008-04-17,1.1261331733235322,high
2008-04-18,1.0725030230545485,medium
2008-04-21,1.022481588944322,medium
2008-04-22,0.978749826025586,medium
2008-04-23,1.0102858062155629,medium
2008-04-24,0.9645211119414118,medium
2008-04-25,0.9219435168478198,medium
2008-04-28,0.8823804579008179,medium
2008-04-29,0.8473750980662003,medium
2008-04-30,0.8315490449434065,medium
2008-05-01,0.8168481612687625,medium
2008-05-02,0.7849763868195587,medium
2008-05-05,0.755523068717461,medium
2008-05-06,0.7555411958067211,medium
2008-05-07,0.7283644852455624,medium
2008-05-08,1.049955341436355,medium
2008-05-09,1.0014672304881402,medium
2008-05-12,1.0004097680141113,medium
2008-05-13,0.9553285524389019,medium
2008-05-14,0.9137578281234503,medium
2008-05-15,0.8747803399039839,medium
2008-05-16,0.8386203999878876,medium
2008-05-19,0.8051217309347032,medium
2008-05-20,0.7741344665270474,medium
2008-05-21,0.8469753885515018,medium
2008-05-22,1.0670446177437887,medium
2008-05-23,1.0173934522925678,medium
2008-05-27,1.1259122506610137,high
2008-05-28,1.0722968626652847,medium
2008-05-29,1.0222894028695706,medium
2008-05-30,0.9756970002382603,medium
2008-06-02,0.9323363013951631,medium
2008-06-03,1.00106884735008,medium
2008-06-04,0.989109638771418,medium
2008-06-05,0.9450983103060108,medium
2008-06-06,0.9038895677243587,medium
2008-06-09,1.587996249975182,high
2008-06-10,1.5047750284731853,high
2008-06-11,1.4311562188450162,high
2008-06-12,1.540276438761247,high
2008-06-13,1.4600261312826865,high
2008-06-16,1.3848067798839787,high
2008-06-17,1.314362197845957,high
2008-06-18,1.2829493216256318,high
2008-06-19,1.2895428928672397,high
2008-06-20,1.225189066302158,high
2008-06-23,1.4121085417160908,high
2008-06-24,1.3399359248037912,high
2008-06-25,1.2787841223885081,high
2008-06-26,1.2151257367069448,high
2008-06-27,1.71347248108892,high
2008-06-30,1.631007773274143,high
2008-07-01,1.5451206075760124,high
2008-07-02,1.464568049460224,high
2008-07-03,1.5947583898032245,high
2008-07-07,1.5111173179509796,high
2008-07-08,1.4782595854426512,high
2008-07-09,1.4018930540415484,high
2008-07-10,1.6523990543730607,high
2008-07-11,1.565189912483923,high
2008-07-14,1.5588902156807511,high
2008-07-15,1.5284734679935348,high
2008-07-16,1.52366290778685,high
2008-07-17,1.4444503862836635,high
2008-07-18,1.3702130414180818,high
2008-07-21,1.3006839834457382,high
2008-07-22,1.2360302415889441,high
2008-07-23,1.1751489155716521,high
2008-07-24,1.1182628179258567,high
2008-07-25,1.457678287896095,high
2008-07-28,1.3826068393998163,high
2008-07-29,1.5370651514049076,high
2008-07-30,1.4570152968963972,high
2008-07-31,1.3819856214338773,high
2008-08-01,1.4289530382626618,high
2008-08-04,1.3776766955881972,high
2008-08-05,1.3642726681643806,high
2008-08-06,1.295122486920233,high
2008-08-07,1.2304085112461414,high
2008-08-08,1.4015716241170204,high
2008-08-11,1.3300478955066475,high
2008-08-12,1.2630872247024998,high
2008-08-13,1.3083205449167084,high
2008-08-14,1.2497953847935586,high
2008-08-15,1.1880175265617459,high
2008-08-18,1.1302826637115067,high
2008-08-19,1.2576007892431376,high
2008-08-20,1.2616531632597268,high
2008-08-21,1.1991048704709777,high
2008-08-22,1.1406406261250466,high
2008-08-25,1.0860428358412173,high
2008-08-26,1.3358881585853677,high
2008-08-27,1.2685530372542368,high
2008-08-28,1.205557215879774,high
2008-08-29,1.1466692923460697,high
2008-09-02,1.2416770411533324,high
2008-09-03,1.1944087503393221,high
2008-09-04,1.1402403331666118,high
2008-09-05,1.6855203839750048,high
2008-09-08,1.5962691701180638,high
2008-09-09,1.512534333793086,high
2008-09-10,2.0556170396664033,high
2008-09-11,1.9438643669395161,high
2008-09-12,1.8388539986660184,high
2008-09-15,1.7402168562178222,high
2008-09-16,2.625055104348695,high
2008-09-17,2.4793978396206353,high
2008-09-18,3.108668704649717,high
2008-09-19,2.934587886580382,high
2008-09-22,2.7707108303440564,high
2008-09-23,3.0943259808278216,high
2008-09-24,2.997665915471599,high
2008-09-25,2.8316111193929743,high
2008-09-26,2.673783575393985,high
2008-09-29,2.5252504964765747,high
2008-09-30,4.566072751433985,high
2008-10-01,4.307265592382174,high
2008-10-02,4.068426158838332,high
2008-10-03,4.215254263128299,high
2008-10-06,4.019175343080885,high
2008-10-07,4.141195952092939,high
2008-10-08,4.638197375975392,high
2008-10-09,4.402528420848551,high
2008-10-10,5.334074570849751,high
2008-10-13,5.056459085737778,high
2008-10-14,4.769306514947937,high
2008-10-15,4.504840940533101,high
2008-10-16,5.835275612316573,high
2008-10-17,5.5031958109255665,high
2008-10-20,5.197384020384395,high
2008-10-21,4.902094779511469,high
2008-10-22,4.810629672048946,high
2008-10-23,5.260697760857342,high
2008-10-24,4.961754083835669,high
2008-10-27,4.911255959277039,high
2008-10-28,4.830651711831276,high
2008-10-29,4.55654472959139,high
2008-10-30,4.324875445631945,high
2008-10-31,4.080031712838299,high
2008-11-03,3.849380629491621,high
2008-11-04,3.633975297068966,high
2008-11-05,3.4292393404085293,high
2008-11-06,3.9642718172789273,high
2008-11-07,4.330339511217929,high
2008-11-10,4.08517926717584,high
2008-11-11,3.8927007863733682,high
2008-11-12,3.7933930211291225,high
2008-11-13,4.230220104273144,high
2008-11-14,3.9908608408511586,high
2008-11-17,4.175187117800178,high
2008-11-18,4.09273016976281,high
2008-11-19,3.8613425049159105,high
2008-11-20,4.515848154133951,high
2008-11-21,5.174108779900907,high
2008-11-24,4.8801631487179975,high
2008-11-25,4.603194839082227,high
2008-11-26,4.342239998117711,high
2008-11-28,4.096390438120282,high
2008-12-01,3.8647904679822602,high
2008-12-02,5.376008929749254,high
2008-12-03,5.070411272729062,high
2008-12-04,4.7824529726602085,high
2008-12-05,4.684509081237771,high
2008-12-08,4.418851041381385,high
2008-12-09,4.168564915294422,high
2008-12-10,4.056651065880003,high
2008-12-11,3.827356343546344,high
2008-12-12,3.81465192981577,high
2008-12-15,3.599408568380287,high
2008-12-16,3.4404966685454075,high
2008-12-17,3.247031236250472,high
2008-12-18,3.092900074596815,high
2008-12-19,3.058445007379525,high
2008-12-22,2.887305325701812,high
2008-12-23,2.837707825815155,high
2008-12-24,2.712368872257355,high
2008-12-26,2.5615607642783846,high
2008-12-29,2.4196555985190376,high
2008-12-30,2.2926878706964007,high
2008-12-31,2.166742157353349,high
2009-01-02,2.0483198930251807,high
2009-01-05,1.937006340322017,high
2009-01-06,1.8440193259837943,high
2009-01-07,1.7450677411200177,high
2009-01-08,2.0980358722111863,high
2009-01-09,1.983733472358993,high
2009-01-12,2.0882469819846525,high
2009-01-13,2.200350574166855,high
2009-01-14,2.0799172257144223,high
2009-01-15,2.439433519110172,high
2009-01-16,2.3047621634705684,high
2009-01-20,2.178096960491442,high
2009-01-21,3.0836288774452756,high
2009-01-22,2.9110141465473154,high
2009-01-23,2.8250558235033867,high
2009-01-26,2.667613753716638,high
2009-01-27,2.519444628433765,high
2009-01-28,2.3800314593473355,high
2009-01-29,2.2488874496615248,high
2009-01-30,2.560932962896032,high
2009-02-02,2.6102806363998377,high
2009-02-03,2.465702264449768,high
2009-02-04,2.3294729681422273,high
2009-02-05,2.2253682425864323,high
2009-02-06,2.1034395554491256,high
2009-02-09,1.9888126961269799,high
2009-02-10,1.8810858874232244,high
2009-02-11,2.77689404118034,high
2009-02-12,2.622285503375879,high
2009-02-13,2.4767917872867344,high
2009-02-17,2.3795891229148447,high
2009-02-18,2.9919991749891905,high
2009-02-19,2.825187681697313,high
2009-02-20,2.7177706129497756,high
2009-02-23,2.6135698337068263,high
2009-02-24,2.887175309458427,high
2009-02-25,2.7260822265475078,high
2009-02-26,2.6153920109704107,high
2009-02-27,2.562068776849563,high
2009-03-02,2.6240116182603184,high
2009-03-03,3.1978428443599287,high
2009-03-04,3.0315248323839405,high
2009-03-05,2.861962498114961,high
2009-03-06,3.2696057132036787,high
2009-03-09,3.086113695717816,high
2009-03-10,2.9454838121408713,high
2009-03-11,2.7809672801844485,high
2009-03-12,2.6261189982718505,high
2009-03-13,2.4803989119442975,high
2009-03-16,2.34329848328962,high
2009-03-17,2.2199567782144234,high
2009-03-18,2.0983514222956225,high
2009-03-19,1.98403007339928,high
2009-03-20,1.9583191168794898,high
2009-03-23,2.0384196813086355,high
2009-03-24,1.9277021348073773,high
2009-03-25,2.0242076023524103,high
2009-03-26,1.9143461362291396,high
2009-03-27,1.8111233092931567,high
2009-03-30,1.9241982165792402,high
2009-03-31,2.360357910449735,high
2009-04-01,2.2303835196167348,high
2009-04-02,2.108155231077348,high
2009-04-03,1.9932452856222758,high
2009-04-06,1.8852509403467186,high
2009-04-07,1.8201456689159743,high
2009-04-08,2.005357231364286,high
2009-04-09,1.89663215568347,high
2009-04-13,1.7944834800899516,high
2009-04-14,1.6985518096842969,high
2009-04-15,1.8255555847013307,high
2009-04-16,1.727728473359023,high
2009-04-17,1.6358829643520945,high
2009-04-20,1.5496942916382057,high
2009-04-21,2.36368390644239,high
2009-04-22,2.2335117306882526,high
2009-04-23,2.137404840562464,high
2009-04-24,2.020740293171225,high
2009-04-27,1.9110877738204837,high
2009-04-28,1.8598183013427578,high
2009-04-29,1.7643434536517486,high
2009-04-30,1.6702542439419814,high
2009-05-01,1.5827174807318865,high
2009-05-04,1.4998242015036833,high
2009-05-05,1.422104108639934,high
2009-05-06,1.3598831203515331,high
2009-05-07,1.291013119066548,high
2009-05-08,1.3522710743110395,high
2009-05-11,1.2838873799089296,high
2009-05-12,1.5313348478650586,high
2009-05-13,1.4525281025918915,high
2009-05-14,1.7998169728230813,high
2009-05-15,1.7035596691604635,high
2009-05-18,1.6868237554095238,high
2009-05-19,1.597492298931605,high
2009-05-20,1.5159379990420183,high
2009-05-21,1.4548985974750295,high
2009-05-22,1.5571959731602993,high
2009-05-26,1.4776736733906406,high
2009-05-27,1.4013439662037972,high
2009-05-28,1.5604264091627675,high
2009-05-29,1.4789198543355502,high
2009-06-01,1.4025118285148377,high
2009-06-02,1.3309284308463383,high
2009-06-03,1.2639112819912675,high
2009-06-04,1.3393018799362602,high
2009-06-05,1.2717480463751119,high
2009-06-08,1.2140539417040237,high
2009-06-09,1.1557811772406716,high
2009-06-10,1.100177128461679,high
2009-06-11,1.059879459664586,medium
2009-06-12,1.01071522602767,medium
2009-06-15,0.9649208647087769,medium
2009-06-16,1.377314480861776,high
2009-06-17,1.4178462007510537,high
2009-06-18,1.3469927518520417,high
2009-06-19,1.2789466015988542,high
2009-06-22,1.2152777035485904,high
2009-06-23,1.7535471463635304,high
2009-06-24,1.6601188820072101,high
2009-06-25,1.572433265411562,high
2009-06-26,1.4901793808864525,high
2009-06-29,1.4148848205312499,high
2009-06-30,1.3425168983638633,high
2009-07-01,1.3274763237522922,high
2009-07-02,1.2606806405054622,high
2009-07-06,1.7355329686947265,high
2009-07-07,1.6432086981783771,high
2009-07-08,1.772083272206942,high
2009-07-09,1.6794174342321138,high
2009-07-10,1.5905420659053122,high
2009-07-13,1.5177818787930444,high
2009-07-14,1.4389371725944449,high
2009-07-15,1.3650478826725851,high
2009-07-16,1.295848239385641,high
2009-07-17,1.2310874435739303,high
2009-07-20,1.1708078964548077,high
2009-07-21,1.1142086626320862,high
2009-07-22,1.0613764980183718,medium
2009-07-23,1.0126149304374519,medium
2009-07-24,0.9666893761541939,medium
2009-07-27,0.9239595956338238,medium
2009-07-28,0.8842526250983187,medium
2009-07-29,0.8557735276444982,medium
2009-07-30,0.8455208564982051,medium
2009-07-31,0.8115105366858881,medium
2009-08-03,0.7800406314420316,medium
2009-08-04,0.7509660450632268,medium
2009-08-05,0.7241472135501922,medium
2009-08-06,0.7118652870060264,low
2009-08-07,0.7311668491593101,medium
2009-08-10,0.70591011097203,low
2009-08-11,0.6990944288512504,low
2009-08-12,0.8694232859401199,medium
2009-08-13,0.8336545899698072,medium
2009-08-14,0.8005252833968298,medium
2009-08-17,0.854360423273408,medium
2009-08-18,1.3274627047021674,high
2009-08-19,1.2606678954105262,high
2009-08-20,1.1981835536984138,high
2009-08-21,1.139779852557701,high
2009-08-24,1.0852393797119346,high
2009-08-25,1.034864889864909,medium
2009-08-26,0.9874087711195164,medium
2009-08-27,0.9432416926874578,medium
2009-08-28,0.9021643395554146,medium
2009-08-31,0.869042572998353,medium
2009-09-01,0.904240481244716,medium
2009-09-02,1.2869099568223932,high
2009-09-03,1.2317174112856093,high
2009-09-04,1.171117473838665,high
2009-09-08,1.1144977732212735,high
2009-09-09,1.0616462327126484,medium
2009-09-10,1.0123618378280665,medium
2009-09-11,0.9664537572748372,medium
2009-09-14,0.9261221739217254,medium
2009-09-15,0.8862609690152592,medium
2009-09-16,0.8492659137916367,medium
2009-09-17,0.8149786791725947,medium
2009-09-18,0.7954063542727621,medium
2009-09-21,0.7651565243657307,medium
2009-09-22,0.7529888341993468,medium
2009-09-23,0.726011636460202,medium
2009-09-24,0.825552478418477,medium
2009-09-25,0.8936942473397416,medium
2009-09-28,0.8967777412855517,medium
2009-09-29,0.8590215785839276,medium
