Date,log_return
2000-05-23,-0.01936209381243703
2000-05-24,0.01816913853535773
2000-05-25,-0.01260909256456788
2000-05-26,-0.0025366560200357213
2000-05-30,0.03173305074146704
2000-05-31,-0.0013014194341360863
2000-06-01,0.01966321224561618
2000-06-02,0.019446490728459054
2000-06-05,-0.006540165728379677
2000-06-06,-0.006692966631606012
2000-06-07,0.009231254956962864
2000-06-08,-0.006607525497478228
2000-06-09,-0.003234408120834864
2000-06-12,-0.007544085797738909
2000-06-13,0.016080252092327108
2000-06-14,0.0007483044451523924
2000-06-15,0.005553931008342339
2000-06-16,-0.009697037445888235
2000-06-19,0.01460137245906079
2000-06-20,-0.006786096029822275
2000-06-21,0.002152226828039616
2000-06-22,-0.018388201432298246
2000-06-23,-0.007395512097768453
2000-06-26,0.009548572785259779
2000-06-27,-0.0032761414916500087
2000-06-28,0.002939386773042507
2000-06-29,-0.008580721637060584
2000-06-30,0.008429488744993385
2000-07-03,0.010218477910975743
2000-07-05,-0.01598925608691104
2000-07-06,0.007192838203922136
2000-07-07,0.015145559424296628
2000-07-10,-0.00222032773343539
2000-07-11,0.0035582652121410874
2000-07-12,0.008097428062970202
2000-07-13,0.0019539882286059296
2000-07-14,0.009408483745136031
2000-07-17,0.000337695792274495
2000-07-18,-0.011151059383673001
2000-07-19,-0.007917506158269028
2000-07-20,0.00914186912404169
2000-07-21,-0.010336947165775712
2000-07-24,-0.010799974560513625
2000-07-25,0.006928119832164903
2000-07-26,-0.015067472411811167
2000-07-27,-0.0019296776535497884
2000-07-28,-0.020722049297008382
2000-07-31,0.007675291650055982
2000-08-01,0.0050681024362555505
2000-08-02,0.00041713015065347747
2000-08-03,0.009587588919424128
2000-08-04,0.007113757023062384
2000-08-07,0.011141248729387598
2000-08-08,0.0023496695617160057
2000-08-09,-0.006719313970043217
2000-08-10,-0.008605224386115218
2000-08-11,0.007905664808428803
2000-08-14,0.013309233375264462
2000-08-15,-0.004791691935959186
2000-08-16,-0.003090128897738964
2000-08-17,0.010900938613173317
2000-08-18,-0.0029118532919625295
2000-08-21,0.0051885647292309045
2000-08-22,-0.0009007176325610544
2000-08-23,0.005219545154407257
2000-08-24,0.0015526098902993724
2000-08-25,-0.0012339292255436618
2000-08-28,0.005058708901477971
2000-08-29,-0.002810913479051713
2000-08-30,-0.004813399148074993
2000-08-31,0.00999256726248099
2000-09-01,0.0020339324756024624
2000-09-05,-0.009042781701856129
2000-09-06,-0.009888955769277175
2000-09-07,0.006851994912499215
2000-09-08,-0.005345340237265184
2000-09-11,-0.00351235044841669
2000-09-12,-0.004893573080636315
2000-09-13,0.0019683851446323786
2000-09-14,-0.0027244114525553087
2000-09-15,-0.010221762205412155
2000-09-18,-0.01463782698861582
2000-09-19,0.010597776512945245
2000-09-20,-0.005880672612838644
2000-09-21,-0.001579098311505156
2000-09-22,-0.00022776134850310825
2000-09-25,-0.0067111324520521265
2000-09-26,-0.008247785953379605
2000-09-27,-0.0004485279248784835
2000-09-28,0.021991554793635792
2000-09-29,-0.015047955636871002
2000-10-02,-0.00019493584583862855
2000-10-03,-0.006825774312250843
2000-10-04,0.005495018685719444
2000-10-05,0.001365568386107796
2000-10-06,-0.019183302031864358
2000-10-09,-0.004951949272960832
2000-10-10,-0.01076362554691368
2000-10-11,-0.016303543621838834
2000-10-12,-0.025840502200064286
2000-10-13,0.032836397475617396
2000-10-16,0.000327416793585833
2000-10-17,-0.018094959305504865
2000-10-18,-0.005824465780565724
2000-10-19,0.0341533584652165
2000-10-20,0.005865708980616446
2000-10-23,-0.0008235728485956884
2000-10-24,0.0016822306761410388
2000-10-25,-0.02405446359399832
2000-10-26,-0.00033707783153147375
2000-10-27,0.01103501697134579
2000-10-30,0.013735530390521333
2000-10-31,0.021740140393392338
2000-11-01,-0.005739118123332609
2000-11-02,0.004983270768506465
2000-11-03,-0.0011418525168762628
2000-11-06,0.0038476653692409712
2000-11-07,-0.00022345900667719576
2000-11-08,-0.01590234662253387
2000-11-09,-0.006506704050522671
2000-11-10,-0.024700111868566133
2000-11-13,-0.010834629254040884
2000-11-14,0.023181408240186663
2000-11-15,0.004948148412974973
2000-11-16,-0.012664308892126108
2000-11-17,-0.0033576183716634844
2000-11-20,-0.018522191007211752
2000-11-21,0.0035167714695161223
2000-11-22,-0.018721681317297012
2000-11-24,0.014571618836856537
2000-11-27,0.005351700412830951
2000-11-28,-0.009593900168028746
2000-11-29,0.004361438120282557
2000-11-30,-0.020310234142105088
2000-12-01,0.00021291318545291205
2000-12-04,0.007378262393821444
2000-12-05,0.03818328671402149
2000-12-06,-0.018387614834435517
2000-12-07,-0.005870124944838295
2000-12-08,0.019415080038481136
2000-12-11,0.00749797155870624
2000-12-12,-0.006556733213653132
2000-12-13,-0.008194336210959996
2000-12-14,-0.01411394369352692
2000-12-15,-0.021696389831126872
2000-12-18,0.008038329510870135
2000-12-19,-0.013042637538261737
2000-12-20,-0.0317961377699838
2000-12-21,0.007969801202206916
2000-12-22,0.024094376622223912
2000-12-26,0.007050396602394038
2000-12-27,0.01038544039891498
2000-12-28,0.0039802691537973445
2000-12-29,-0.010503016121381492
2001-01-02,-0.028432327551428216
2001-01-03,0.04888404194694296
2001-01-04,-0.010608477272111116
2001-01-05,-0.02659284489659708
2001-01-08,-0.0019196601390465418
2001-01-09,0.0038048924077713764
2001-01-10,0.00954075031728685
2001-01-11,0.010264891710378699
2001-01-12,-0.006252453865960739
2001-01-16,0.006124319762140118
2001-01-17,0.002123398837080792
2001-01-18,0.013819390477252114
2001-01-19,-0.004036414934284416
2001-01-22,0.0002681124896906084
2001-01-23,0.012947319545910219
2001-01-24,0.0028627024357881226
2001-01-25,-0.004989337305365105
2001-01-26,-0.0018875859995004518
2001-01-29,0.006781631804429367
2001-01-30,0.0069834828537427285
2001-01-31,-0.005635586173978524
2001-02-01,0.005446302539167114
2001-02-02,-0.017628461532088302
2001-02-05,0.0035801767671852502
2001-02-06,-0.0015148327159568709
2001-02-07,-0.008443694226354381
2001-02-08,-0.006254181722252561
2001-02-09,-0.013425251408581751
2001-02-12,0.011757858313737657
2001-02-13,-0.008689765565436325
2001-02-14,-0.002186191433673379
2001-02-15,0.008090775366381031
2001-02-16,-0.01908632063477178
2001-02-20,-0.017508885666781104
2001-02-21,-0.018680920959786462
2001-02-22,-0.001953678519730495
2001-02-23,-0.005570955865184857
2001-02-26,0.017338738174571766
2001-02-27,-0.007689330289222696
2001-02-28,-0.014412471037762664
2001-03-01,0.0010398321084279516
2001-03-02,-0.005696041513415295
2001-03-05,0.005841048441777907
2001-03-06,0.00993110947146203
2001-03-07,0.006431657229391874
2001-03-08,0.002255970370598881
2001-03-09,-0.025075768674222232
2001-03-12,-0.04414077627751656
2001-03-13,0.01471963056272596
2001-03-14,-0.026181831074086226
2001-03-15,0.005854042108250468
2001-03-16,-0.019819158330256492
2001-03-19,0.01747311119493311
2001-03-20,-0.024371945874130496
2001-03-21,-0.018086294593339325
2001-03-22,-0.0040719431899276515
2001-03-23,0.019713495169322748
2001-03-26,0.011219212823609048
2001-03-27,0.02525339136621163
2001-03-28,-0.0247330052279624
2001-03-29,-0.004640984499430623
2001-03-30,0.010726704477444393
2001-04-02,-0.012540273606756358
2001-04-03,-0.03499844397964491
2001-04-04,-0.0029053606654265707
2001-04-05,0.04275296380475879
2001-04-06,-0.020186046863075013
2001-04-09,0.008084703482994726
2001-04-10,0.02670618436720762
2001-04-11,-0.002133430104008127
2001-04-12,0.01499140611650418
2001-04-16,-0.0032329347126980323
2001-04-17,0.01022994470591243
2001-04-18,0.038153246657251394
2001-04-19,0.01246479609577733
2001-04-20,-0.008579480423603236
2001-04-23,-0.015093463801464146
2001-04-24,-0.012236011370614364
2001-04-25,0.015815145356776306
2001-04-26,0.004684838083673704
2001-04-27,0.014898348784714521
2001-04-30,-0.0028691213723002207
2001-05-01,0.013498356707491332
2001-05-02,0.0007814134508681292
2001-05-03,-0.014984322556561125
2001-05-04,0.014337134644277327
2001-05-07,-0.0024504778834604224
2001-05-08,-0.0018299136491739532
2001-05-09,-0.0044978897639724735
2001-05-10,-0.0002867703307956049
2001-05-11,-0.007605450819073489
2001-05-14,0.0026056400761529375
2001-05-15,0.00041627308114833284
2001-05-16,0.028055485283506876
2001-05-17,0.0027200539020721948
2001-05-18,0.00268945501101836
2001-05-21,0.016024667323378594
2001-05-22,-0.002631369715377474
2001-05-23,-0.01564822977257574
2001-05-24,0.003191055367943285
2001-05-25,-0.011886288068737372
2001-05-29,-0.007824630819595946
2001-05-30,-0.015779278987004375
2001-05-31,0.0061823752170786506
2001-06-01,0.0038545799943738857
2001-06-04,0.005095391160208962
2001-06-05,0.0129065413850169
2001-06-06,-0.010604735974786728
2001-06-07,0.005441730906813547
2001-06-08,-0.009441752019378136
2001-06-11,-0.008391102482728563
2001-06-12,0.0011632355190167587
2001-06-13,-0.011411763715654999
2001-06-14,-0.017656574756341747
2001-06-15,-0.004527106650133561
2001-06-18,-0.004895192601642506
2001-06-19,0.0034283245957018593
2001-06-20,0.008671001727485361
2001-06-21,0.01130010642315149
2001-06-22,-0.00949491171118666
2001-06-25,-0.005523858641594437
2001-06-26,-0.001511070519438995
2001-06-27,-0.00468732194421051
2001-06-28,0.012415689977843591
2001-06-29,-0.0014853629219393483
2001-07-02,0.010028120281430297
2001-07-03,-0.0018371869507038951
2001-07-05,-0.012397812944226594
2001-07-06,-0.023778731235622352
2001-07-09,0.006855390395797301
2001-07-10,-0.014502627835268456
2001-07-11,-0.0011347759188673479
2001-07-12,0.023415017620112444
2001-07-13,0.006221604179961204
2001-07-16,-0.010942448925398196
2001-07-17,0.009921923101472885
2001-07-18,-0.0055570607262493965
2001-07-19,0.0060345330954332255
2001-07-20,-0.003437945238008666
2001-07-23,-0.016504113351569316
2001-07-24,-0.01640546723052516
2001-07-25,0.015951975335219082
2001-07-26,0.01039526035838989
2001-07-27,0.0023995859983152457
2001-07-30,-0.0010786860990998903
2001-07-31,0.00555522488350757
2001-08-01,0.003872843878916399
2001-08-02,0.003956207862104932
2001-08-03,-0.005256469743539327
2001-08-06,-0.011487477400812018
2001-08-07,0.003260040810160625
2001-08-08,-0.01748001943234989
2001-08-09,-8.449656948972262e-05
2001-08-10,0.005670750243249145
2001-08-13,0.0009490017298761089
2001-08-14,-0.0038351280385509057
2001-08-15,-0.007366562544212307
2001-08-16,0.003085166537160511
2001-08-17,-0.016803389010622283
2001-08-20,0.008091310890185
2001-08-21,-0.01215300936357977
2001-08-22,0.006932003974315926
2001-08-23,-0.002767037943192996
2001-08-24,0.01946359301410272
2001-08-27,-0.0048389783697118105
2001-08-28,-0.01512383999474931
2001-08-29,-0.011211898910571172
2001-08-30,-0.01715012683503403
2001-08-31,0.004021909328877804
2001-09-04,-0.0005647424395194278
2001-09-05,-0.0010597524703781502
2001-09-06,-0.022644770052835383
2001-09-07,-0.018812878647294085
2001-09-10,0.006206637868552356
2001-09-17,-0.05046793967655283
2001-09-18,-0.005821856550759286
2001-09-19,-0.016243694852659196
2001-09-20,-0.03155252147672183
2001-09-21,-0.019217753575672347
2001-09-24,0.03824256794525027
2001-09-25,0.00875127129732256
2001-09-26,-0.005179998805972197
2001-09-27,0.011423617922698526
2001-09-28,0.021685198267550554
2001-10-01,-0.0022986415441739183
2001-10-02,0.012230519750684898
2001-10-03,0.019731193282573223
2001-10-04,-0.002474428292614128
2001-10-05,0.0016347428454075441
2001-10-08,-0.008379387492356116
2001-10-09,-0.005369989168913847
2001-10-10,0.022679127455718984
2001-10-11,0.015093794691408924
2001-10-12,-0.005280769484901526
2001-10-15,-0.0015309656781274938
2001-10-16,0.006911964323419895
2001-10-17,-0.018808351629817643
2001-10-18,-0.00790422160616
2001-10-19,0.004546968979427746
2001-10-22,0.015180241397398042
2001-10-23,-0.004708747457261353
2001-10-24,0.000387100346771696
2001-10-25,0.01362769283657883
2001-10-26,0.004100336855631603
2001-10-29,-0.024106604588959968
2001-10-30,-0.017314951616475227
2001-10-31,-9.435876144436861e-06
2001-11-01,0.022688810271838555
2001-11-02,0.0028554341696880314
2001-11-05,0.014283086964313796
2001-11-06,0.014421638976673812
2001-11-07,-0.0027386733664931384
2001-11-08,0.0024526270607978518
2001-11-09,0.0015811692331011429
2001-11-12,-0.0017689315980282672
2001-11-13,0.01839319689952923
2001-11-14,0.0018594050000482198
2001-11-15,0.0009021437472744864
2001-11-16,-0.0031478966232638683
2001-11-19,0.010839906816188183
2001-11-20,-0.007324379220251309
2001-11-21,-0.004939278100096978
2001-11-23,0.01163795120799005
2001-11-26,0.006135839266314669
2001-11-27,-0.006866324897795373
2001-11-28,-0.018420025462016376
2001-11-29,0.01029664585626211
2001-11-30,-0.0006579957687016247
2001-12-03,-0.008416556613579651
2001-12-04,0.013100816027040274
2001-12-05,0.022072900113672134
2001-12-06,-0.002780809937605433
2001-12-07,-0.007559993175307866
2001-12-10,-0.015995189248503294
2001-12-11,-0.0027847463190529
2001-12-12,0.00027266770332001755
2001-12-13,-0.015679817795427375
2001-12-14,0.0033088544193820013
2001-12-17,0.009984800222574641
2001-12-18,0.007517775868921994
2001-12-19,0.005792869354046104
2001-12-20,-0.008412403453764483
2001-12-21,0.004341705509842697
2001-12-24,-0.0002096491005874057
2001-12-26,0.004115052755050641
2001-12-27,0.006728835273574596
2001-12-28,0.0033561276459943556
2001-12-31,-0.011207947215694958
2002-01-02,0.005723606983400131
2002-01-03,0.009138230958256166
2002-01-04,0.0061939302643798655
2002-01-07,-0.006520088127675017
2002-01-08,-0.003594775112921056
2002-01-09,-0.004810338096605804
2002-01-10,0.0012198869007988833
2002-01-11,-0.009512918425928163
2002-01-14,-0.006295965210711962
2002-01-15,0.0068108466030158965
2002-01-16,-0.016378523891793506
2002-01-17,0.009980448614935966
2002-01-18,-0.009971580025263549
2002-01-22,-0.007361319285975831
2002-01-23,0.007893290784849682
2002-01-24,0.003512765023092612
2002-01-25,0.0009976031867813262
2002-01-28,-0.0001941456274794362
2002-01-29,-0.029030108600128557
2002-01-30,0.011679241784399608
2002-01-31,0.014823537633639638
2002-02-01,-0.007103563878871455
2002-02-04,-0.025048227408907664
2002-02-05,-0.004046772229255424
2002-02-06,-0.005990273395553913
2002-02-07,-0.0030873351447278097
2002-02-08,0.014749462152985338
2002-02-11,0.014238339228860752
2002-02-12,-0.004001014600982344
2002-02-13,0.009892219516300038
2002-02-14,-0.0018165634371811734
2002-02-15,-0.011077900973251786
2002-02-19,-0.019054116542265298
2002-02-20,0.013423266484442031
2002-02-21,-0.015631843866860784
2002-02-22,0.008190612357331872
2002-02-25,0.017815473441841867
2002-02-26,-4.5069203769898536e-05
2002-02-27,0.0004596106007630496
2002-02-28,-0.002851189776065688
2002-03-01,0.022381893065113623
2002-03-04,0.01930389568956592
2002-03-05,-0.006695735413123849
2002-03-06,0.014405314696167792
2002-03-07,-0.004508025959575335
2002-03-08,0.005831573259033718
2002-03-11,0.0033868254978282053
2002-03-12,-0.0022966451667549848
2002-03-13,-0.009906662560429602
2002-03-14,-0.0009102218535534945
2002-03-15,0.011314366990910152
2002-03-18,-0.00052322116722614
2002-03-19,0.004058502728113922
2002-03-20,-0.015882235881982787
2002-03-21,0.0015094735325007491
2002-03-22,-0.004247950825804203
2002-03-25,-0.014759735972361021
2002-03-26,0.005831690799177558
2002-03-27,0.005334934491028953
2002-03-28,0.00245204030412971
2002-04-01,-0.0007410862919989825
2002-04-02,-0.008566600805891333
2002-04-03,-0.01004358267626504
2002-04-04,0.0008349099404050264
2002-04-05,-0.003210218534984044
2002-04-08,0.0022775607927156827
2002-04-09,-0.006678312361717786
2002-04-10,0.0112710075997553
2002-04-11,-0.02397436413064913
2002-04-12,0.00661040019450887
2002-04-15,-0.00764383273263558
2002-04-16,0.023148434690932973
2002-04-17,-0.0020404187274598584
2002-04-18,-0.0014218812103461431
2002-04-19,0.0006223218137941799
2002-04-22,-0.015530988400682233
2002-04-23,-0.006220620478646133
2002-04-24,-0.007128237648521107
2002-04-25,-0.0015197153916792772
2002-04-26,-0.013986758136673494
2002-04-29,-0.010150570165366801
2002-04-30,0.010707869876990905
2002-05-01,0.008819589567364616
2002-05-02,-0.0017503297851506616
2002-05-03,-0.010315245844337184
2002-05-06,-0.019529335223217537
2002-05-07,-0.003025461835118648
2002-05-08,0.036817761530499205
2002-05-09,-0.01465431014719698
2002-05-10,-0.016936495059504786
2002-05-13,0.018379987256863295
2002-05-14,0.020923114825434297
2002-05-15,-0.0056755241798445155
2002-05-16,0.006540926805466363
2002-05-17,0.007583421834043591
2002-05-20,-0.01338223357762125
2002-05-21,-0.011051057322742253
2002-05-22,0.005669713696708989
2002-05-23,0.010132467247941257
2002-05-24,-0.012160267227535826
2002-05-28,-0.008589868279757162
2002-05-29,-0.00643263149577411
2002-05-30,-0.002813838428961546
2002-05-31,0.0023266733453155553
2002-06-03,-0.025107827066795707
2002-06-04,9.60905557345626e-06
2002-06-05,0.008810966840322898
2002-06-06,-0.01996170271588582
2002-06-07,-0.0015753547805541501
2002-06-10,0.003119126841953701
2002-06-11,-0.016768640859480044
2002-06-12,0.006549146750186807
2002-06-13,-0.010542904406393383
2002-06-14,-0.0022708914327109753
2002-06-17,0.02828752210378127
2002-06-18,0.0009357019170046499
2002-06-19,-0.016674101630107963
2002-06-20,-0.01352252281319366
2002-06-21,-0.017189700762635596
2002-06-24,0.003612771733504161
2002-06-25,-0.016842631717230105
2002-06-26,-0.002677377770716305
2002-06-27,0.017422557928425064
2002-06-28,-0.0008280904909545583
2002-07-01,-0.02161975888293366
2002-07-02,-0.021453915075276164
2002-07-03,0.006203754755375712
2002-07-05,0.036071475619975146
2002-07-08,-0.012258483828845534
2002-07-09,-0.025029677312676135
2002-07-10,-0.03455209453263386
2002-07-11,0.007468213774076027
2002-07-12,-0.006469223539735225
2002-07-15,-0.003762264403422755
2002-07-16,-0.018682472273650497
2002-07-17,0.005644792462625503
2002-07-18,-0.027390389860276088
2002-07-19,-0.039107284312742685
2002-07-22,-0.03346438430987053
2002-07-23,-0.027388809778793544
2002-07-24,0.05574432407341412
2002-07-25,-0.005647683713460694
2002-07-26,0.01674272934976706
2002-07-29,0.05266658297284277
2002-07-30,0.004240351797503372
2002-07-31,0.00974434518083811
2002-08-01,-0.030019846177366638
2002-08-02,-0.023352882391892926
2002-08-05,-0.03489793985127676
2002-08-06,0.029479696048419157
2002-08-07,0.01981243607405503
2002-08-08,0.03219840157858744
2002-08-09,0.0035058742706084445
2002-08-12,-0.005340879151943589
2002-08-13,-0.021913505990541537
2002-08-14,0.03926595025223367
2002-08-15,0.011492825987860833
2002-08-16,-0.0015922371063004093
2002-08-19,0.023337425244553067
2002-08-20,-0.014056466974779802
2002-08-21,0.012645984966678903
2002-08-22,0.013953763427037025
2002-08-23,-0.0229474861629253
2002-08-26,0.007507407627051599
2002-08-27,-0.01394776086142091
2002-08-28,-0.018298228994526156
2002-08-29,-7.626643136671163e-05
2002-08-30,-0.001886720992428259
2002-09-03,-0.042423408549346675
2002-09-04,0.017365036499059627
2002-09-05,-0.0160788773274696
2002-09-06,0.016660754120290555
2002-09-09,0.0100619699365323
2002-09-10,0.007304698860327363
2002-09-11,-0.00014293332184944774
2002-09-12,-0.025096509638683706
2002-09-13,0.00326444524218239
2002-09-16,0.0014486978293266617
2002-09-17,-0.019925628912863758
2002-09-18,-0.00465869641992267
2002-09-19,-0.03052584663409519
2002-09-20,0.0024515766908042025
2002-09-23,-0.0139244339260296
2002-09-24,-0.017435513884602294
2002-09-25,0.024558936462421244
2002-09-26,0.018045939700215285
2002-09-27,-0.03279099248271855
2002-09-30,-0.014720382691445266
2002-10-01,0.03924288556358668
2002-10-02,-0.02387004525873948
2002-10-03,-0.010881420896896365
2002-10-04,-0.022686566946004127
2002-10-07,-0.019296122899892687
2002-10-08,0.016757241019826452
2002-10-09,-0.027666160756899316
2002-10-10,0.03436833939528405
2002-10-11,0.03831512322787223
2002-10-14,0.007299824872458949
2002-10-15,0.046249339063376915
2002-10-16,-0.02440840411331635
2002-10-17,0.02205675829831666
2002-10-18,0.005885738729094925
2002-10-21,0.01718546198959192
2002-10-22,-0.010682381958653231
2002-10-23,0.006695428919725188
2002-10-24,-0.015337861961718602
2002-10-25,0.017021448509385806
2002-10-28,-0.00830038101085595
2002-10-29,-0.00911774673190724
2002-10-30,0.009656787925459653
2002-10-31,-0.005572863950338736
2002-11-01,0.017014827957113177
2002-11-04,0.008168905378445501
2002-11-05,0.0077204370889703
2002-11-06,0.0091020936698758
2002-11-07,-0.023117416260933332
2002-11-08,-0.008801708105217187
2002-11-11,-0.020950210882204168
2002-11-12,0.007685611463887909
2002-11-13,-0.00047579129519803587
2002-11-14,0.02433520580084103
2002-11-15,0.0061297805075497536
2002-11-18,-0.01046308552668851
2002-11-19,-0.004028718375406193
2002-11-20,0.01922870680428268
2002-11-21,0.021224774119851908
2002-11-22,-0.0034436367043930716
2002-11-25,0.0024900464723254245
2002-11-26,-0.02119049271988871
2002-11-27,0.027601661527018706
2002-11-29,-0.0027304062441206867
2002-12-02,-0.0019028891162395922
2002-12-03,-0.014855173783892894
2002-12-04,-0.0034487857370884
2002-12-05,-0.01209358371626923
2002-12-06,0.00624596538966582
2002-12-09,-0.022426018681473536
2002-12-10,0.013860891567634148
2002-12-11,0.0005637196804544331
2002-12-12,-0.003741964134730935
2002-12-13,-0.013511757382135947
2002-12-16,0.023247041060835194
2002-12-17,-0.008172584213521183
2002-12-18,-0.013232380621611028
2002-12-19,-0.007739270451343927
2002-12-20,0.012932691866351043
2002-12-23,0.0018068867358413954
2002-12-24,-0.00548650704431175
2002-12-26,-0.0031535323783700164
2002-12-27,-0.016158442508306337
2002-12-30,0.004547560535676176
2002-12-31,0.0004888558029616519
2003-01-02,0.03266075583777894
2003-01-03,-0.00048414961168408155
2003-01-06,0.022225555697025
2003-01-07,-0.006566111044977063
2003-01-08,-0.014185718498334055
2003-01-09,0.019200589856616546
2003-01-10,0.0
2003-01-13,-0.001413290558517133
2003-01-14,0.005812968487084902
2003-01-15,-0.014530927935626714
2003-01-16,-0.00395020210084418
2003-01-17,-0.014116223349392776
2003-01-21,-0.015826864397604723
2003-01-22,-0.010487191099166182
2003-01-23,0.010171691028941332
2003-01-24,-0.029669250786722223
2003-01-27,-0.01629173246392046
2003-01-28,0.012966031990608862
2003-01-29,0.006756076542573375
2003-01-30,-0.023114366335295955
2003-01-31,0.013044865070033218
2003-02-03,0.005384565637358563
2003-02-04,-0.014187956020877301
2003-02-05,-0.005449862465352062
2003-02-06,-0.006469512497851326
2003-02-07,-0.010144945028794261
2003-02-10,0.007540590224857091
2003-02-11,-0.008131346711725662
2003-02-12,-0.012768093450375773
2003-02-13,-0.0016014183918127145
2003-02-14,0.021208110926455248
2003-02-18,0.019311893959489623
2003-02-19,-0.00712141192746607
2003-02-20,-0.009546924011903712
2003-02-21,0.013137549732239684
2003-02-24,-0.01855177406448938
2003-02-25,0.007168746854103958
2003-02-26,-0.013228531801315668
2003-02-27,0.011689014237347806
2003-02-28,0.004611460541272372
2003-03-03,-0.007565849116764944
2003-03-04,-0.015475924516346495
2003-03-05,0.00951673203466985
2003-03-06,-0.009382919408640333
2003-03-07,0.008225414185174529
2003-03-10,-0.026169169355035216
2003-03-11,-0.008394475395332002
2003-03-12,0.0043117480752350446
2003-03-13,0.0338766816217122
2003-03-14,0.0016454780101939903
2003-03-17,0.03481360497626351
2003-03-18,0.004233079809954354
2003-03-19,0.008698854602656958
2003-03-20,0.0018860489447991569
2003-03-21,0.02271670287110794
2003-03-24,-0.03586707342297757
2003-03-25,0.01208776226294539
2003-03-26,-0.005490960612061002
2003-03-27,-0.0016451251071538664
2003-03-28,-0.0057967160388381345
2003-03-31,-0.017901020168734405
2003-04-01,0.012070506200873687
2003-04-02,0.02578072849687807
2003-04-03,-0.0050644544471945
2003-04-04,0.0027345769903517336
2003-04-07,0.001228124194891933
2003-04-08,-0.001865523626878307
2003-04-09,-0.014103474075268352
2003-04-10,0.0064342953498970346
2003-04-11,-0.0037703794349503994
2003-04-14,0.01931022118220227
2003-04-15,0.006283662935793188
2003-04-16,-0.01231153166982768
2003-04-17,0.015416236611064171
2003-04-21,-0.0017585228463303793
2003-04-22,0.02147161861616098
2003-04-23,0.008358923008855434
2003-04-24,-0.008293090224104738
2003-04-25,-0.013943128485426115
2003-04-28,0.017677520402171965
2003-04-29,0.0032738968937291446
2003-04-30,-0.0010028560434118816
2003-05-01,-0.0006764054763079841
2003-05-02,0.014926781981873027
2003-05-05,-0.003802593143023003
